id,pokemon_id,method_id
2140,91,4
2141,91,4
2142,91,4
2143,91,4
2144,91,4
2145,91,4
2146,92,1
2147,92,1
2148,92,1
2149,92,1
2150,92,1
2151,92,1
2152,92,1
2153,92,1
2154,92,2
2155,92,2
2156,92,2
2157,92,2
2158,92,2
2159,92,2
2160,92,3
2161,92,3
2162,92,3
2163,92,3
2164,92,3
2165,92,3
2166,92,3
2167,92,3
2168,92,4
2169,92,4
2170,92,4
2171,92,4
2172,92,4
2173,92,4
2174,92,4
2175,93,1
2176,93,1
2177,93,1
2178,93,1
2179,93,1
2180,93,1
2181,93,1
2182,93,1
2183,93,3
2184,93,3
2185,93,3
2186,93,3
2187,93,3
2188,93,3
2189,93,3
2190,93,3
2191,93,4
2192,93,4
2193,93,4
2194,93,4
2195,93,4
2196,93,4
2197,93,4
2198,94,1
2199,94,1
2200,94,1
2201,94,1
2202,94,1
2203,94,1
2204,94,1
2205,94,1
2206,94,3
2207,94,3
2208,94,3
2209,94,3
2210,94,3
2211,94,3
2212,94,3
2213,94,3
2214,94,4
2215,94,4
2216,94,4
2217,94,4
2218,94,4
2219,94,4
2220,94,4
2221,95,1
2222,95,1
2223,95,1
2224,95,1
2225,95,1
2226,95,1
2227,95,1
2228,95,1
2229,95,1
2230,95,1
2231,95,1
2232,95,1
2233,95,2
2234,95,2
2235,95,2
2236,95,2
2237,95,2
2238,95,3
2239,95,3
2240,95,3
2241,95,3
2242,95,3
2243,95,3
2244,95,3
2245,95,4
2246,95,4
2247,95,4
2248,95,4
2249,95,4
2250,95,4
2251,96,1
2252,96,1
2253,96,1
2254,96,1
2255,96,1
2256,96,1
2257,96,1
2258,96,1
2259,96,2
2260,96,2
2261,96,2
2262,96,2
2263,96,2
2264,96,2
2265,96,3
2266,96,3
2267,96,3
2268,96,3
2269,96,3
2270,96,3
2271,96,3
2272,96,4
2273,96,4
2274,96,4
2275,96,4
2276,96,4
2277,96,4
2278,96,4
2279,97,1
2280,97,1
2281,97,1
2282,97,1
2283,97,1
2284,97,1
2285,97,1
2286,97,3
2287,97,3
2288,97,3
2289,97,3
2290,97,3
2291,97,3
2292,97,3
2293,97,4
2294,97,4
2295,97,4
2296,97,4
2297,97,4
2298,97,4
2299,97,4
2300,98,1
2301,98,1
2302,98,1
2303,98,1
2304,98,1
2305,98,1
2306,98,1
2307,98,1
2308,98,2
2309,98,2
2310,98,2
2311,98,2
2312,98,2
2313,98,2
2314,98,3
2315,98,3
2316,98,3
2317,98,3
2318,98,3
2319,98,3
2320,98,3
2321,98,4
2322,98,4
2323,98,4
2324,98,4
2325,98,4
2326,98,4
2327,98,4
2328,98,4
2329,98,4
2330,99,1
2331,99,1
2332,99,1
2333,99,1
2334,99,1
2335,99,1
2336,99,1
2337,99,1
2338,99,3
2339,99,3
2340,99,3
2341,99,3
2342,99,3
2343,99,3
2344,99,3
2345,99,4
2346,99,4
2347,99,4
2348,99,4
2349,99,4
2350,99,4
2351,99,4
2352,99,4
2353,99,4
2354,100,1
2355,100,1
2356,100,1
2357,100,1
2358,100,1
2359,100,1
2360,100,3
2361,100,3
2362,100,3
2363,100,3
2364,100,3
2365,100,3
2366,100,3
2367,100,3
2368,100,4
2369,100,4
2370,100,4
2371,100,4
2372,100,4
2373,100,4
2374,101,1
2375,101,1
2376,101,1
2377,101,1
2378,101,1
2379,101,1
2380,101,3
2381,101,3
2382,101,3
2383,101,3
2384,101,3
2385,101,3
2386,101,3
2387,101,3
2388,101,4
2389,101,4
2390,101,4
2391,101,4
2392,101,4
2393,101,4
2394,102,1
2395,102,1
2396,102,1
2397,102,1
2398,102,1
2399,102,1
2400,102,1
2401,102,1
2402,102,2
2403,102,2
2404,102,2
2405,102,2
2406,102,2
2407,102,2
2408,102,3
2409,102,3
2410,102,3
2411,102,3
2412,102,3
2413,102,3
2414,102,3
2415,102,4
2416,102,4
2417,102,4
2418,102,4
2419,102,4
2420,102,4
2421,102,4
2422,103,1
2423,103,1
2424,103,1
2425,103,1
2426,103,1
2427,103,1
2428,103,3
2429,103,3
2430,103,3
2431,103,3
2432,103,3
2433,103,3
2434,103,3
2435,103,4
2436,103,4
2437,103,4
2438,103,4
2439,103,4
2440,103,4
2441,103,4
2442,104,1
2443,104,1
2444,104,1
2445,104,1
2446,104,1
2447,104,1
2448,104,1
2449,104,1
2450,104,2
2451,104,2
2452,104,2
2453,104,2
2454,104,2
2455,104,2
2456,104,2
2457,104,3
2458,104,3
2459,104,3
2460,104,3
2461,104,3
2462,104,3
2463,104,3
2464,104,3
2465,104,4
2466,104,4
2467,104,4
2468,104,4
2469,104,4
2470,104,4
2471,105,1
2472,105,1
2473,105,1
2474,105,1
2475,105,1
2476,105,1
2477,105,1
2478,105,1
2479,105,3
2480,105,3
2481,105,3
2482,105,3
2483,105,3
2484,105,3
2485,105,3
2486,105,3
2487,105,4
2488,105,4
2489,105,4
2490,105,4
2491,105,4
2492,105,4
2493,106,1
2494,106,1
2495,106,1
2496,106,1
2497,106,1
2498,106,1
2499,106,3
2500,106,3
2501,106,3
2502,106,3
2503,106,3
2504,106,3
2505,106,3
2506,106,4
2507,106,4
2508,106,4
2509,106,4
2510,106,4
2511,106,4
2512,106,4
2513,107,1
2514,107,1
2515,107,1
2516,107,1
2517,107,1
2518,107,1
2519,107,3
2520,107,3
2521,107,3
2522,107,3
2523,107,3
2524,107,3
2525,107,3
2526,107,4
2527,107,4
2528,107,4
2529,107,4
2530,107,4
2531,107,4
2532,107,4
2533,108,1
2534,108,1
2535,108,1
2536,108,1
2537,108,1
2538,108,1
2539,108,2
2540,108,2
2541,108,2
2542,108,2
2543,108,2
2544,108,2
2545,108,3
2546,108,3
2547,108,3
2548,108,3
2549,108,3
2550,108,3
2551,108,3
2552,108,3
2553,108,4
2554,108,4
2555,108,4
2556,108,4
2557,108,4
2558,108,4
2559,108,4
2560,108,4
2561,109,1
2562,109,1
2563,109,1
2564,109,1
2565,109,1
2566,109,1
2567,109,1
2568,109,1
2569,109,2
2570,109,2
2571,109,2
2572,109,2
2573,109,2
2574,109,3
2575,109,3
2576,109,3
2577,109,3
2578,109,3
2579,109,3
2580,109,3
2581,109,3
2582,109,4
2583,109,4
2584,109,4
2585,109,4
2586,109,4
2587,109,4
2588,110,1
2589,110,1
2590,110,1
2591,110,1
2592,110,1
2593,110,1
2594,110,1
2595,110,1
2596,110,3
2597,110,3
2598,110,3
2599,110,3
2600,110,3
2601,110,3
2602,110,3
2603,110,3
2604,110,4
2605,110,4
2606,110,4
2607,110,4
2608,110,4
2609,110,4
2610,111,1
2611,111,1
2612,111,1
2613,111,1
2614,111,1
2615,111,1
2616,111,1
2617,111,1
2618,111,2
2619,111,2
2620,111,2
2621,111,2
2622,111,2
2623,111,2
2624,111,3
2625,111,3
2626,111,3
2627,111,3
2628,111,3
2629,111,3
2630,111,3
2631,111,3
2632,111,4
2633,111,4
2634,111,4
2635,111,4
2636,111,4
2637,111,4
2638,112,1
2639,112,1
2640,112,1
2641,112,1
2642,112,1
2643,112,1
2644,112,1
2645,112,1
2646,112,3
2647,112,3
2648,112,3
2649,112,3
2650,112,3
2651,112,3
2652,112,3
2653,112,3
2654,112,4
2655,112,4
2656,112,4
2657,112,4
2658,112,4
2659,112,4
2660,112,4
2661,113,1
2662,113,1
2663,113,1
2664,113,1
2665,113,1
2666,113,1
2667,113,1
2668,113,1
2669,113,2
2670,113,2
2671,113,2
2672,113,2
2673,113,2
2674,113,2
2675,113,3
2676,113,3
2677,113,3
2678,113,3
2679,113,3
2680,113,3
2681,113,3
2682,113,3
2683,113,4
2684,113,4
2685,113,4
2686,113,4
2687,113,4
2688,113,4
2689,113,4
2690,114,1
2691,114,1
2692,114,1
2693,114,1
2694,114,1
2695,114,1
2696,114,1
2697,114,1
2698,114,1
2699,114,1
2700,114,2
2701,114,2
2702,114,2
2703,114,2
2704,114,2
2705,114,2
2706,114,3
2707,114,3
2708,114,3
2709,114,3
2710,114,3
2711,114,3
2712,114,3
2713,114,4
2714,114,4
2715,114,4
2716,114,4
2717,114,4
2718,114,4
2719,115,1
2720,115,1
2721,115,1
2722,115,1
2723,115,1
2724,115,1
2725,115,2
2726,115,2
2727,115,2
2728,115,2
2729,115,2
2730,115,3
2731,115,3
2732,115,3
2733,115,3
2734,115,3
2735,115,3
2736,115,3
2737,115,3
2738,115,4
2739,115,4
2740,115,4
2741,115,4
2742,115,4
2743,115,4
2744,115,4
2745,115,4
2746,116,1
2747,116,1
2748,116,1
2749,116,1
2750,116,1
2751,116,1
2752,116,2
2753,116,2
2754,116,2
2755,116,2
2756,116,2
2757,116,2
2758,116,3
2759,116,3
2760,116,3
2761,116,3
2762,116,3
2763,116,3
2764,116,3
2765,116,4
2766,116,4
2767,116,4
2768,116,4
2769,116,4
2770,116,4
2771,116,4
2772,116,4
2773,116,4
2774,117,1
2775,117,1
2776,117,1
2777,117,1
2778,117,1
2779,117,1
2780,117,3
2781,117,3
2782,117,3
2783,117,3
2784,117,3
2785,117,3
2786,117,3
2787,117,4
2788,117,4
2789,117,4
2790,117,4
2791,117,4
2792,117,4
2793,117,4
2794,117,4
2795,117,4
2796,118,1
2797,118,1
2798,118,1
2799,118,1
2800,118,1
2801,118,1
2802,118,1
2803,118,2
2804,118,2
2805,118,2
2806,118,2
2807,118,2
2808,118,2
2809,118,3
2810,118,3
2811,118,3
2812,118,3
2813,118,3
2814,118,3
2815,118,4
2816,118,4
2817,118,4
2818,118,4
2819,118,4
2820,118,4
2821,118,4
2822,118,4
2823,118,4
2824,119,1
2825,119,1
2826,119,1
2827,119,1
2828,119,1
2829,119,1
2830,119,1
2831,119,3
2832,119,3
2833,119,3
2834,119,3
2835,119,3
2836,119,3
2837,119,4
2838,119,4
2839,119,4
2840,119,4
2841,119,4
2842,119,4
2843,119,4
2844,119,4
2845,119,4
2846,120,1
2847,120,1
2848,120,1
2849,120,1
2850,120,1
2851,120,1
2852,120,1
2853,120,1
2854,120,2
2855,120,3
2856,120,3
2857,120,3
2858,120,3
2859,120,3
2860,120,3
2861,120,3
2862,120,4
2863,120,4
2864,120,4
2865,120,4
2866,120,4
2867,120,4
2868,120,4
2869,120,4
2870,120,4
2871,121,1
2872,121,1
2873,121,1
2874,121,1
2875,121,1
2876,121,1
2877,121,1
2878,121,1
2879,121,3
2880,121,3
2881,121,3
2882,121,3
2883,121,3
2884,121,3
2885,121,3
2886,121,4
2887,121,4
2888,121,4
2889,121,4
2890,121,4
2891,121,4
2892,121,4
2893,121,4
2894,121,4
2895,122,1
2896,122,1
2897,122,1
2898,122,1
2899,122,1
2900,122,1
2901,122,1
2902,122,1
2903,122,1
2904,122,1
2905,122,2
2906,122,2
2907,122,2
2908,122,2
2909,122,2
2910,122,2
2911,122,3
2912,122,3
2913,122,3
2914,122,3
2915,122,3
2916,122,3
2917,122,3
2918,122,3
2919,122,4
2920,122,4
2921,122,4
2922,122,4
2923,122,4
2924,122,4
2925,122,4
2926,123,1
2927,123,1
2928,123,1
2929,123,1
2930,123,1
2931,123,1
2932,123,1
2933,123,1
2934,123,1
2935,123,2
2936,123,2
2937,123,2
2938,123,2
2939,123,2
2940,123,3
2941,123,3
2942,123,3
2943,123,3
2944,123,3
2945,123,3
2946,123,3
2947,123,4
2948,123,4
2949,123,4
2950,123,4
2951,123,4
2952,123,4
2953,123,4
2954,124,1
2955,124,1
2956,124,1
2957,124,1
2958,124,1
2959,124,1
2960,124,3
2961,124,3
2962,124,3
2963,124,3
2964,124,3
2965,124,3
2966,124,3
2967,124,3
2968,124,4
2969,124,4
2970,124,4
2971,124,4
2972,124,4
2973,124,4
2974,124,4
2975,125,1
2976,125,1
2977,125,1
2978,125,1
2979,125,1
2980,125,1
2981,125,1
2982,125,1
2983,125,3
2984,125,3
2985,125,3
2986,125,3
2987,125,3
2988,125,3
2989,125,3
2990,125,3
2991,125,4
2992,125,4
2993,125,4
2994,125,4
2995,125,4
2996,125,4
2997,126,1
2998,126,1
2999,126,1
3000,126,1
3001,126,1
3002,126,1
3003,126,1
3004,126,1
3005,126,3
3006,126,3
3007,126,3
3008,126,3
3009,126,3
3010,126,3
3011,126,3
3012,126,3
3013,126,4
3014,126,4
3015,126,4
3016,126,4
3017,126,4
3018,126,4
3019,127,1
3020,127,1
3021,127,1
3022,127,1
3023,127,1
3024,127,1
3025,127,1
3026,127,1
3027,127,1
3028,127,2
3029,127,2
3030,127,2
3031,127,2
3032,127,2
3033,127,3
3034,127,3
3035,127,3
3036,127,3
3037,127,3
3038,127,3
3039,127,3
3040,127,4
3041,127,4
3042,127,4
3043,127,4
3044,127,4
3045,127,4
3046,128,1
3047,128,1
3048,128,1
3049,128,1
3050,128,1
3051,128,1
3052,128,1
3053,128,1
3054,128,3
3055,128,3
3056,128,3
3057,128,3
3058,128,3
3059,128,3
3060,128,3
3061,128,4
3062,128,4
3063,128,4
3064,128,4
3065,128,4
3066,128,4
3067,128,4
3068,128,4
3069,129,1
3070,129,1
3071,129,1
3072,129,1
3073,129,1
3074,129,1
3075,129,3
3076,129,3
3077,130,1
3078,130,1
3079,130,1
3080,130,1
3081,130,1
3082,130,1
3083,130,1
3084,130,1
3085,130,3
3086,130,3
3087,130,3
3088,130,3
3089,130,3
3090,130,3
3091,130,3
3092,130,4
3093,130,4
3094,130,4
3095,130,4
3096,130,4
3097,130,4
3098,130,4
3099,130,4
3100,130,4
3101,131,1
3102,131,1
3103,131,1
3104,131,1
3105,131,1
3106,131,1
3107,131,2
3108,131,2
3109,131,2
3110,131,2
3111,131,2
3112,131,3
3113,131,3
3114,131,3
3115,131,3
3116,131,3
3117,131,3
3118,131,3
3119,131,4
3120,131,4
3121,131,4
3122,131,4
3123,131,4
3124,131,4
3125,131,4
3126,131,4
3127,131,4
3128,132,1
3129,132,1
3130,132,1
3131,132,1
3132,132,1
3133,132,1
3134,133,1
3135,133,1
3136,133,1
3137,133,1
3138,133,1
3139,133,1
3140,133,1
3141,133,1
3142,133,1
3143,133,1
3144,133,1
3145,133,1
3146,133,1
3147,133,1
3148,133,2
3149,133,2
3150,133,2
3151,133,2
3152,133,2
3153,133,2
3154,133,3
3155,133,3
3156,133,3
3157,133,3
3158,133,3
3159,133,3
3160,133,4
3161,133,4
3162,133,4
3163,133,4
3164,133,4
3165,133,4
3166,133,4
3167,134,1
3168,134,1
3169,134,1
3170,134,1
3171,134,1
3172,134,1
3173,134,1
3174,134,1
3175,134,1
3176,134,1
3177,134,1
3178,134,1
3179,134,3
3180,134,3
3181,134,3
3182,134,3
3183,134,3
3184,134,3
3185,134,3
3186,134,4
3187,134,4
3188,134,4
3189,134,4
3190,134,4
3191,134,4
3192,134,4
3193,134,4
3194,134,4
3195,135,1
3196,135,1
3197,135,1
3198,135,1
3199,135,1
3200,135,1
3201,135,1
3202,135,1
3203,135,1
3204,135,1
3205,135,1
3206,135,1
3207,135,3
3208,135,3
3209,135,3
3210,135,3
3211,135,3
3212,135,3
3213,135,3
3214,135,4
3215,135,4
3216,135,4
3217,135,4
3218,135,4
3219,135,4
3220,135,4
3221,136,1
3222,136,1
3223,136,1
3224,136,1
3225,136,1
3226,136,1
3227,136,1
3228,136,1
3229,136,1
3230,136,1
3231,136,1
3232,136,1
3233,136,3
3234,136,3
3235,136,3
3236,136,3
3237,136,3
3238,136,3
3239,136,3
3240,136,4
3241,136,4
3242,136,4
3243,136,4
3244,136,4
3245,136,4
3246,136,4
3247,137,1
3248,137,1
3249,137,1
3250,137,1
3251,137,1
3252,137,1
3253,137,3
3254,137,3
3255,137,3
3256,137,3
3257,137,3
3258,137,3
3259,137,3
3260,137,4
3261,137,4
3262,137,4
3263,137,4
3264,137,4
3265,137,4
3266,138,1
3267,138,1
3268,138,1
3269,138,1
3270,138,1
3271,138,1
3272,138,2
3273,138,2
3274,138,2
3275,138,2
3276,138,2
3277,138,2
3278,138,3
3279,138,3
3280,138,3
3281,138,3
3282,138,3
3283,138,3
3284,138,3
3285,138,3
3286,138,4
3287,138,4
3288,138,4
3289,138,4
3290,138,4
3291,138,4
3292,138,4
3293,138,4
3294,138,4
3295,139,1
3296,139,1
3297,139,1
3298,139,1
3299,139,1
3300,139,1
3301,139,1
3302,139,3
3303,139,3
3304,139,3
3305,139,3
3306,139,3
3307,139,3
3308,139,3
3309,139,3
3310,139,4
3311,139,4
3312,139,4
3313,139,4
3314,139,4
3315,139,4
3316,139,4
3317,139,4
3318,139,4
3319,140,1
3320,140,1
3321,140,1
3322,140,1
3323,140,1
3324,140,1
3325,140,2
3326,140,2
3327,140,2
3328,140,2
3329,140,2
3330,140,3
3331,140,3
3332,140,3
3333,140,3
3334,140,3
3335,140,3
3336,140,3
3337,140,4
3338,140,4
3339,140,4
3340,140,4
3341,140,4
3342,140,4
3343,140,4
3344,140,4
3345,141,1
3346,141,1
3347,141,1
3348,141,1
3349,141,1
3350,141,1
3351,141,1
3352,141,1
3353,141,1
3354,141,1
3355,141,3
3356,141,3
3357,141,3
3358,141,3
3359,141,3
3360,141,3
3361,141,3
3362,141,3
3363,141,4
3364,141,4
3365,141,4
3366,141,4
3367,141,4
3368,141,4
3369,141,4
3370,141,4
3371,141,4
3372,141,4
3373,142,1
3374,142,1
3375,142,1
3376,142,1
3377,142,1
3378,142,1
3379,142,2
3380,142,2
3381,142,2
3382,142,2
3383,142,2
3384,142,2
3385,142,3
3386,142,3
3387,142,3
3388,142,3
3389,142,3
3390,142,3
3391,142,3
3392,142,3
3393,142,4
3394,142,4
3395,142,4
3396,142,4
3397,142,4
3398,142,4
3399,142,4
3400,143,1
3401,143,1
3402,143,1
3403,143,1
3404,143,1
3405,143,1
3406,143,1
3407,143,1
3408,143,2
3409,143,2
3410,143,2
3411,143,2
3412,143,2
3413,143,2
3414,143,2
3415,143,3
3416,143,3
3417,143,3
3418,143,3
3419,143,3
3420,143,3
3421,143,3
3422,143,3
3423,143,4
3424,143,4
3425,143,4
3426,143,4
3427,143,4
3428,143,4
3429,143,4
3430,143,4
3431,144,1
3432,144,1
3433,144,1
3434,144,1
3435,144,1
3436,144,1
3437,144,1
3438,144,3
3439,144,3
3440,144,3
3441,144,3
3442,144,3
3443,144,3
3444,144,3
3445,144,4
3446,144,4
3447,144,4
3448,144,4
3449,144,4
3450,144,4
3451,144,4
3452,144,4
3453,145,1
3454,145,1
3455,145,1
3456,145,1
3457,145,1
3458,145,1
3459,145,1
3460,145,3
3461,145,3
3462,145,3
3463,145,3
3464,145,3
3465,145,3
3466,145,3
3467,145,4
3468,145,4
3469,145,4
3470,145,4
3471,145,4
3472,145,4
3473,145,4
3474,145,4
3475,146,1
3476,146,1
3477,146,1
3478,146,1
3479,146,1
3480,146,1
3481,146,1
3482,146,3
3483,146,3
3484,146,3
3485,146,3
3486,146,3
3487,146,3
3488,146,3
3489,146,4
3490,146,4
3491,146,4
3492,146,4
3493,146,4
3494,146,4
3495,146,4
3496,146,4
3497,147,1
3498,147,1
3499,147,1
3500,147,1
3501,147,1
3502,147,1
3503,147,2
3504,147,2
3505,147,2
3506,147,2
3507,147,2
3508,147,2
3509,147,3
3510,147,3
3511,147,3
3512,147,3
3513,147,3
3514,147,3
3515,147,3
3516,147,3
3517,147,3
3518,147,3
3519,147,4
3520,147,4
3521,147,4
3522,147,4
3523,147,4
3524,147,4
3525,147,4
3526,148,1
3527,148,1
3528,148,1
3529,148,1
3530,148,1
3531,148,1
3532,148,3
3533,148,3
3534,148,3
3535,148,3
3536,148,3
3537,148,3
3538,148,3
3539,148,3
3540,148,3
3541,148,3
3542,148,4
3543,148,4
3544,148,4
3545,148,4
3546,148,4
3547,148,4
3548,148,4
3549,149,1
3550,149,1
3551,149,1
3552,149,1
3553,149,1
3554,149,1
3555,149,3
3556,149,3
3557,149,3
3558,149,3
3559,149,3
3560,149,3
3561,149,3
3562,149,3
3563,149,3
3564,149,3
3565,149,4
3566,149,4
3567,149,4
3568,149,4
3569,149,4
3570,149,4
3571,149,4
3572,149,4
3573,149,4
3574,150,1
3575,150,1
3576,150,1
3577,150,1
3578,150,1
3579,150,1
3580,150,1
3581,150,1
3582,150,3
3583,150,3
3584,150,3
3585,150,3
3586,150,3
3587,150,3
3588,150,3
3589,150,3
3590,150,4
3591,150,4
3592,150,4
3593,150,4
3594,150,4
3595,150,4
3596,150,4
3597,150,4
3598,151,1
3599,151,1
3600,151,1
3601,151,1
3602,151,1
3603,151,1
3604,151,3
3605,151,3
3606,151,3
3607,151,3
3608,151,3
3609,151,3
3610,151,3
3611,151,3
3612,151,4
3613,151,4
3614,151,4
3615,151,4
3616,151,4
3617,151,4
3618,151,4
3619,151,4
3620,151,4
3621,152,1
3622,152,1
3623,152,1
3624,152,1
3625,152,1
3626,152,2
3627,152,2
3628,152,2
3629,152,2
3630,152,2
3631,152,2
3632,152,2
3633,152,3
3634,152,3
3635,152,3
3636,152,3
3637,152,3
3638,152,3
3639,152,3
3640,152,3
3641,152,3
3642,152,4
3643,152,4
3644,152,4
3645,152,4
3646,152,4
3647,153,1
3648,153,1
3649,153,1
3650,153,1
3651,153,1
3652,153,3
3653,153,3
3654,153,3
3655,153,3
3656,153,3
3657,153,3
3658,153,3
3659,153,3
3660,153,3
3661,153,4
3662,153,4
3663,153,4
3664,153,4
3665,153,4
3666,154,1
3667,154,1
3668,154,1
3669,154,1
3670,154,1
3671,154,3
3672,154,3
3673,154,3
3674,154,3
3675,154,3
3676,154,3
3677,154,3
3678,154,3
3679,154,3
3680,154,3
3681,154,4
3682,154,4
3683,154,4
3684,154,4
3685,154,4
3686,155,1
3687,155,1
3688,155,1
3689,155,1
3690,155,1
3691,155,1
3692,155,1
3693,155,2
3694,155,2
3695,155,2
3696,155,2
3697,155,2
3698,155,2
3699,155,2
3700,155,3
3701,155,3
3702,155,3
3703,155,3
3704,155,3
3705,155,3
3706,155,3
3707,155,3
3708,155,3
3709,155,4
3710,155,4
3711,155,4
3712,155,4
3713,155,4
3714,156,1
3715,156,1
3716,156,1
3717,156,1
3718,156,1
3719,156,1
3720,156,1
3721,156,3
3722,156,3
3723,156,3
3724,156,3
3725,156,3
3726,156,3
3727,156,3
3728,156,3
3729,156,3
3730,156,4
3731,156,4
3732,156,4
3733,156,4
3734,156,4
3735,157,1
3736,157,1
3737,157,1
3738,157,1
3739,157,1
3740,157,1
3741,157,1
3742,157,3
3743,157,3
3744,157,3
3745,157,3
3746,157,3
3747,157,3
3748,157,3
3749,157,3
3750,157,3
3751,157,3
3752,157,3
3753,157,4
3754,157,4
3755,157,4
3756,157,4
3757,157,4
3758,158,1
3759,158,1
3760,158,1
3761,158,1
3762,158,1
3763,158,1
3764,158,1
3765,158,2
3766,158,2
3767,158,2
3768,158,2
3769,158,2
3770,158,2
3771,158,3
3772,158,3
3773,158,3
3774,158,3
3775,158,3
3776,158,3
3777,158,3
3778,158,3
3779,158,3
3780,158,3
3781,158,4
3782,158,4
3783,158,4
3784,158,4
3785,158,4
3786,158,4
3787,158,4
3788,158,4
3789,159,1
3790,159,1
3791,159,1
3792,159,1
3793,159,1
3794,159,1
3795,159,1
3796,159,3
3797,159,3
3798,159,3
3799,159,3
3800,159,3
3801,159,3
3802,159,3
3803,159,3
3804,159,3
3805,159,3
3806,159,4
3807,159,4
3808,159,4
3809,159,4
3810,159,4
3811,159,4
3812,159,4
3813,159,4
3814,160,1
3815,160,1
3816,160,1
3817,160,1
3818,160,1
3819,160,1
3820,160,1
3821,160,3
3822,160,3
3823,160,3
3824,160,3
3825,160,3
3826,160,3
3827,160,3
3828,160,3
3829,160,3
3830,160,3
3831,160,3
3832,160,4
3833,160,4
3834,160,4
3835,160,4
3836,160,4
3837,160,4
3838,160,4
3839,160,4
3840,161,1
3841,161,1
3842,161,1
3843,161,1
3844,161,1
3845,161,2
3846,161,2
3847,161,2
3848,161,2
3849,161,2
3850,161,3
3851,161,3
3852,161,3
3853,161,3
3854,161,3
3855,161,3
3856,161,4
3857,161,4
3858,161,4
3859,161,4
3860,161,4
3861,161,4
3862,161,4
3863,162,1
3864,162,1
3865,162,1
3866,162,1
3867,162,1
3868,162,3
3869,162,3
3870,162,3
3871,162,3
3872,162,3
3873,162,3
3874,162,4
3875,162,4
3876,162,4
3877,162,4
3878,162,4
3879,162,4
3880,162,4
3881,163,1
3882,163,1
3883,163,1
3884,163,1
3885,163,1
3886,163,1
3887,163,1
3888,163,2
3889,163,2
3890,163,2
3891,163,2
3892,163,2
3893,163,2
3894,163,3
3895,163,3
3896,163,3
3897,163,3
3898,163,3
3899,163,3
3900,163,4
3901,163,4
3902,163,4
3903,163,4
3904,163,4
3905,163,4
3906,163,4
3907,163,4
3908,164,1
3909,164,1
3910,164,1
3911,164,1
3912,164,1
3913,164,1
3914,164,1
3915,164,3
3916,164,3
3917,164,3
3918,164,3
3919,164,3
3920,164,3
3921,164,4
3922,164,4
3923,164,4
3924,164,4
3925,164,4
3926,164,4
3927,164,4
3928,164,4
3929,165,1
3930,165,1
3931,165,1
3932,165,1
3933,165,1
3934,165,2
3935,165,2
3936,165,2
3937,165,2
3938,165,2
3939,165,3
3940,165,3
3941,165,3
3942,165,3
3943,165,3
3944,165,3
3945,165,3
3946,165,4
3947,165,4
3948,165,4
3949,165,4
3950,165,4
3951,166,1
3952,166,1
3953,166,1
3954,166,1
3955,166,1
3956,166,3
3957,166,3
3958,166,3
3959,166,3
3960,166,3
3961,166,3
3962,166,3
3963,166,4
3964,166,4
3965,166,4
3966,166,4
3967,166,4
3968,167,1
3969,167,1
3970,167,1
3971,167,1
3972,167,1
3973,167,1
3974,167,1
3975,167,2
3976,167,2
3977,167,2
3978,167,2
3979,167,2
3980,167,3
3981,167,3
3982,167,3
3983,167,3
3984,167,3
3985,167,3
3986,167,4
3987,167,4
3988,167,4
3989,167,4
3990,167,4
3991,167,4
3992,168,1
3993,168,1
3994,168,1
3995,168,1
3996,168,1
3997,168,1
3998,168,1
3999,168,3
4000,168,3
4001,168,3
4002,168,3
4003,168,3
4004,168,3
4005,168,4
4006,168,4
4007,168,4
4008,168,4
4009,168,4
4010,168,4
4011,169,1
4012,169,1
4013,169,1
4014,169,1
4015,169,1
4016,169,1
4017,169,1
4018,169,1
4019,169,1
4020,169,3
4021,169,3
4022,169,3
4023,169,3
4024,169,3
4025,169,3
4026,169,4
4027,169,4
4028,169,4
4029,169,4
4030,169,4
4031,169,4
4032,169,4
4033,170,1
4034,170,1
4035,170,1
4036,170,1
4037,170,1
4038,170,2
4039,170,2
4040,170,2
4041,170,2
4042,170,2
4043,170,3
4044,170,3
4045,170,3
4046,170,3
4047,170,3
4048,170,3
4049,170,3
4050,170,4
4051,170,4
4052,170,4
4053,170,4
4054,170,4
4055,170,4
4056,170,4
4057,170,4
4058,171,1
4059,171,1
4060,171,1
4061,171,1
4062,171,1
4063,171,3
4064,171,3
4065,171,3
4066,171,3
4067,171,3
4068,171,3
4069,171,3
4070,171,4
4071,171,4
4072,171,4
4073,171,4
4074,171,4
4075,171,4
4076,171,4
4077,171,4
4078,172,1
4079,172,1
4080,172,1
4081,172,1
4082,172,1
4083,172,2
4084,172,2
4085,172,2
4086,172,2
4087,172,2
4088,172,2
4089,172,3
4090,172,3
4091,172,3
4092,172,3
4093,172,3
4094,172,3
4095,172,3
4096,172,3
4097,172,4
4098,172,4
4099,172,4
4100,172,4
4101,172,4
4102,172,6
4103,172,6
4104,172,6
4105,172,6
4106,173,1
4107,173,1
4108,173,1
4109,173,1
4110,173,1
4111,173,1
4112,173,2
4113,173,2
4114,173,2
4115,173,2
4116,173,2
4117,173,2
4118,173,3
4119,173,3
4120,173,3
4121,173,3
4122,173,3
4123,173,3
4124,173,3
4125,173,3
4126,173,4
4127,173,4
4128,173,4
4129,173,4
4130,173,4
4131,173,4
4132,174,1
4133,174,1
4134,174,1
4135,174,1
4136,174,1
4137,174,2
