moveset_id,move_id,level,order
1567,116,7,
1567,184,51,
1567,193,19,
1567,223,55,
1567,233,32,
1567,238,44,
1567,279,25,
1567,358,40,
1567,469,1,1
1567,490,13,
1568,2,1,5
1568,2,10,
1568,43,1,3
1568,66,36,
1568,67,1,2
1568,69,22,
1568,116,1,4
1568,116,7,
1568,184,51,
1568,193,19,
1568,223,55,
1568,233,32,
1568,238,44,
1568,279,25,
1568,358,40,
1568,469,1,1
1568,490,13,
1569,53,0,
1570,34,0,
1570,38,0,
1570,69,0,
1570,102,0,
1570,164,0,
1571,5,0,
1571,7,0,
1571,8,0,
1571,9,0,
1571,25,0,
1571,68,0,
1571,118,0,
1571,157,0,
1571,173,0,
1571,189,0,
1571,203,0,
1571,207,0,
1571,214,0,
1571,223,0,
1572,207,0,
1573,5,0,
1573,25,0,
1573,68,0,
1573,118,0,
1573,157,0,
1574,7,0,
1574,8,0,
1574,9,0,
1574,173,0,
1574,189,0,
1574,270,0,
1574,276,0,
1574,410,0,
1575,29,0,
1575,67,0,
1575,272,0,
1576,7,0,
1576,8,0,
1576,9,0,
1576,67,0,
1576,173,0,
1576,214,0,
1576,270,0,
1576,272,0,
1576,276,0,
1576,282,0,
1576,530,0,
1577,5,0,
1577,25,0,
1577,34,0,
1577,36,0,
1577,38,0,
1577,63,0,
1577,66,0,
1577,68,0,
1577,69,0,
1577,70,0,
1577,89,0,
1577,90,0,
1577,91,0,
1577,92,0,
1577,99,0,
1577,102,0,
1577,104,0,
1577,117,0,
1577,118,0,
1577,126,0,
1577,130,0,
1577,156,0,
1577,157,0,
1577,164,0,
1578,7,0,
1578,8,0,
1578,9,0,
1578,29,0,
1578,63,0,
1578,70,0,
1578,89,0,
1578,91,0,
1578,92,0,
1578,104,0,
1578,126,0,
1578,156,0,
1578,168,0,
1578,173,0,
1578,174,0,
1578,182,0,
1578,189,0,
1578,197,0,
1578,203,0,
1578,207,0,
1578,213,0,
1578,214,0,
1578,216,0,
1578,218,0,
1578,223,0,
1578,237,0,
1578,241,0,
1578,249,0,
1579,53,0,
1579,63,0,
1579,70,0,
1579,89,0,
1579,91,0,
1579,92,0,
1579,104,0,
1579,126,0,
1579,156,0,
1579,168,0,
1579,182,0,
1579,213,0,
1579,216,0,
1579,218,0,
1579,237,0,
1579,240,0,
1579,241,0,
1579,249,0,
1579,263,0,
1579,264,0,
1579,280,0,
1579,290,0,
1579,317,0,
1579,339,0,
1580,157,0,
1580,164,0,
1580,203,0,
1580,207,0,
1580,214,0,
1580,363,0,
1580,371,0,
1580,374,0,
1580,398,0,
1580,411,0,
1580,416,0,
1580,431,0,
1580,444,0,
1580,445,0,
1581,53,0,
1581,63,0,
1581,70,0,
1581,89,0,
1581,91,0,
1581,92,0,
1581,104,0,
1581,113,0,
1581,126,0,
1581,156,0,
1581,157,0,
1581,164,0,
1581,168,0,
1581,182,0,
1581,207,0,
1581,213,0,
1581,216,0,
1581,218,0,
1581,237,0,
1581,240,0,
1581,241,0,
1581,249,0,
1581,263,0,
1581,280,0,
1581,317,0,
1581,339,0,
1581,371,0,
1581,374,0,
1581,398,0,
1581,411,0,
1581,416,0,
1581,444,0,
1581,479,0,
1581,490,0,
1581,496,0,
1581,510,0,
1581,514,0,
1581,523,0,
1582,526,0,
1583,214,0,
1583,590,0,
1583,612,0,
1584,21,42,
1584,22,1,1
1584,35,13,
1584,51,26,
1584,74,1,2
1584,75,33,
1584,77,15,
1584,78,21,
1584,79,18,
1585,21,45,
1585,22,1,
1585,35,11,
1585,51,23,
1585,74,6,
1585,75,37,
1585,77,17,
1585,78,19,
1585,79,15,
1585,230,30,
1586,21,45,
1586,22,1,
1586,35,11,
1586,51,23,
1586,74,6,
1586,75,37,
1586,77,17,
1586,78,19,
1586,79,15,
1586,230,30,
1587,21,41,
1587,22,1,
1587,35,11,
1587,51,23,
1587,74,7,
1587,75,39,
1587,77,15,
1587,78,17,
1587,79,13,
1587,230,29,
1587,282,27,
1587,378,47,
1587,380,35,
1588,21,41,
1588,22,1,
1588,35,11,
1588,51,23,
1588,74,7,
1588,75,39,
1588,77,15,
1588,78,17,
1588,79,13,
1588,230,29,
1588,282,27,
1588,378,47,
1588,380,35,
1589,21,41,
1589,22,1,
1589,35,11,
1589,51,23,
1589,74,7,
1589,75,39,
1589,77,15,
1589,78,17,
1589,79,13,
1589,230,29,
1589,282,27,
1589,378,47,
1589,380,35,
1590,14,0,
1590,115,0,
1590,141,0,
1590,227,0,
1590,235,0,
1591,14,0,
1591,115,0,
1591,141,0,
1591,227,0,
1591,235,0,
1591,275,0,
1591,345,0,
1592,14,0,
1592,115,0,
1592,141,0,
1592,227,0,
1592,235,0,
1592,275,0,
1592,321,0,
1592,345,0,
1592,388,0,
1593,311,0,
1594,141,0,
1594,202,0,
1594,227,0,
1594,235,0,
1594,275,0,
1594,311,0,
1594,321,0,
1594,331,0,
1594,345,0,
1594,363,0,
1594,388,0,
1594,438,0,
1594,499,0,
1595,141,0,
1595,202,0,
1595,227,0,
1595,235,0,
1595,275,0,
1595,311,0,
1595,321,0,
1595,331,0,
1595,345,0,
1595,363,0,
1595,388,0,
1595,438,0,
1595,491,0,
1595,499,0,
1595,562,0,
1596,38,0,
1596,102,0,
1596,164,0,
1597,14,0,
1597,173,0,
1597,203,0,
1597,207,0,
1597,214,0,
1598,207,0,
1599,14,0,
1600,173,0,
1600,235,0,
1600,282,0,
1600,380,0,
1600,389,0,
1600,402,0,
1601,388,0,
1602,20,0,
1602,173,0,
1602,202,0,
1602,214,0,
1602,235,0,
1602,282,0,
1602,380,0,
1602,388,0,
1602,402,0,
1603,14,0,
1603,15,0,
1603,36,0,
1603,38,0,
1603,72,0,
1603,76,0,
1603,92,0,
1603,99,0,
1603,102,0,
1603,104,0,
1603,115,0,
1603,117,0,
1603,156,0,
1603,164,0,
1604,15,0,
1604,76,0,
1604,92,0,
1604,104,0,
1604,148,0,
1604,156,0,
1604,173,0,
1604,174,0,
1604,182,0,
1604,188,0,
1604,202,0,
1604,203,0,
1604,207,0,
1604,213,0,
1604,214,0,
1604,216,0,
1604,218,0,
1604,230,0,
1604,237,0,
1604,241,0,
1605,15,0,
1605,76,0,
1605,92,0,
1605,104,0,
1605,148,0,
1605,156,0,
1605,168,0,
1605,182,0,
1605,188,0,
1605,202,0,
1605,213,0,
1605,216,0,
1605,218,0,
1605,237,0,
1605,241,0,
1605,263,0,
1605,290,0,
1605,331,0,
1606,14,0,
1606,164,0,
1606,203,0,
1606,207,0,
1606,214,0,
1606,363,0,
1606,412,0,
1606,445,0,
1606,447,0,
1607,14,0,
1607,15,0,
1607,76,0,
1607,92,0,
1607,104,0,
1607,115,0,
1607,148,0,
1607,156,0,
1607,164,0,
1607,168,0,
1607,182,0,
1607,188,0,
1607,207,0,
1607,213,0,
1607,216,0,
1607,218,0,
1607,237,0,
1607,241,0,
1607,263,0,
1607,412,0,
1607,447,0,
1607,474,0,
1607,496,0,
1608,214,0,
1608,267,0,
1608,590,0,
1608,611,0,
1609,21,49,
1609,22,1,1
1609,35,1,3
1609,35,13,
1609,51,29,
1609,74,1,2
1609,75,38,
1609,77,15,
1609,78,23,
1609,79,18,
1610,21,54,
1610,22,1,1
1610,35,1,3
1610,35,11,
1610,51,24,
1610,74,1,2
1610,74,6,
1610,75,42,
1610,77,17,
1610,78,19,
1610,79,15,
1610,230,33,
1611,21,54,
1611,22,1,1
1611,35,1,3
1611,35,11,
1611,51,24,
1611,74,1,2
1611,74,6,
1611,75,42,
1611,77,17,
1611,78,19,
1611,79,15,
1611,230,33,
1612,21,41,
1612,22,1,1
1612,35,1,3
1612,35,11,
1612,51,23,
1612,74,1,2
1612,74,7,
1612,75,39,
1612,77,15,
1612,78,17,
1612,79,13,
1612,230,29,
1612,282,27,
1612,378,47,
1612,380,35,
1613,21,41,
1613,22,1,1
1613,35,1,3
1613,35,11,
1613,51,23,
1613,74,1,2
1613,74,7,
1613,75,39,
1613,77,15,
1613,78,17,
1613,79,13,
1613,230,29,
1613,282,27,
1613,378,47,
1613,380,35,
1614,21,41,
1614,22,1,1
1614,35,1,3
1614,35,11,
1614,51,23,
1614,74,1,2
1614,74,7,
1614,75,39,
1614,77,15,
1614,78,17,
1614,79,13,
1614,230,29,
1614,282,27,
1614,378,47,
1614,380,35,
1615,38,0,
1615,102,0,
1615,164,0,
1616,14,0,
1616,173,0,
1616,203,0,
1616,207,0,
1616,214,0,
1617,207,0,
1618,14,0,
1619,173,0,
1619,235,0,
1619,282,0,
1619,380,0,
1619,389,0,
1619,402,0,
1620,388,0,
1621,20,0,
1621,173,0,
1621,202,0,
1621,214,0,
1621,235,0,
1621,282,0,
1621,380,0,
1621,388,0,
1621,402,0,
1621,450,0,
1622,14,0,
1622,15,0,
1622,36,0,
1622,38,0,
1622,72,0,
1622,76,0,
1622,92,0,
1622,99,0,
1622,102,0,
1622,104,0,
1622,115,0,
1622,117,0,
1622,156,0,
1622,164,0,
1623,15,0,
1623,76,0,
1623,92,0,
1623,104,0,
1623,148,0,
1623,156,0,
1623,173,0,
1623,174,0,
1623,182,0,
1623,188,0,
1623,202,0,
1623,203,0,
1623,207,0,
1623,213,0,
1623,214,0,
1623,216,0,
1623,218,0,
1623,230,0,
1623,237,0,
1623,241,0,
1624,15,0,
1624,76,0,
1624,92,0,
1624,104,0,
1624,148,0,
1624,156,0,
1624,168,0,
1624,182,0,
1624,188,0,
1624,202,0,
1624,213,0,
1624,216,0,
1624,218,0,
1624,237,0,
1624,241,0,
1624,263,0,
1624,290,0,
1624,331,0,
1625,14,0,
1625,164,0,
1625,203,0,
1625,207,0,
1625,214,0,
1625,363,0,
1625,412,0,
1625,445,0,
1625,447,0,
1626,14,0,
1626,15,0,
1626,76,0,
1626,92,0,
1626,104,0,
1626,115,0,
1626,148,0,
1626,156,0,
1626,164,0,
1626,168,0,
1626,182,0,
1626,188,0,
1626,207,0,
1626,213,0,
1626,216,0,
1626,218,0,
1626,237,0,
1626,241,0,
1626,263,0,
1626,412,0,
1626,447,0,
1626,474,0,
1626,496,0,
1627,214,0,
1627,267,0,
1627,590,0,
1627,611,0,
1628,35,13,
1628,51,1,3
1628,75,1,4
1628,77,15,
1628,78,1,2
1628,79,1,1
1628,79,18,
1629,22,1,1
1629,75,1,4
1629,79,1,2
1629,230,1,3
1630,22,1,1
1630,75,1,4
1630,79,1,2
1630,230,1,3
1631,22,1,4
1631,75,1,7
1631,79,1,5
1631,230,1,6
1631,254,1,1
1631,255,1,2
1631,256,1,3
1632,22,1,4
1632,75,1,7
1632,79,1,5
1632,230,1,6
1632,254,1,1
1632,255,1,3
1632,256,1,2
1633,437,47,
1634,348,47,2
1634,437,47,1
1635,22,1,4
1635,75,1,7
1635,79,1,5
1635,230,1,6
1635,254,1,1
1635,255,1,3
1635,256,1,2
1635,348,47,2
1635,437,47,1
1635,536,27,
1636,22,1,4
1636,75,1,7
1636,79,1,5
1636,230,1,6
1636,254,1,1
1636,255,1,3
1636,256,1,2
1636,348,47,2
1636,437,47,1
1636,536,27,
1637,34,0,
1637,38,0,
1637,102,0,
1637,164,0,
1638,14,0,
1638,173,0,
1638,203,0,
1638,207,0,
1638,214,0,
1639,207,0,
1640,14,0,
1641,173,0,
1641,235,0,
1641,282,0,
1641,380,0,
1641,389,0,
1641,402,0,
1642,388,0,
1643,20,0,
1643,173,0,
1643,202,0,
1643,214,0,
1643,235,0,
1643,282,0,
1643,380,0,
1643,388,0,
1643,402,0,
1643,450,0,
1644,14,0,
1644,15,0,
1644,34,0,
1644,36,0,
1644,38,0,
1644,63,0,
1644,72,0,
1644,76,0,
1644,92,0,
1644,99,0,
1644,102,0,
1644,104,0,
1644,115,0,
1644,117,0,
1644,156,0,
1644,164,0,
1645,15,0,
1645,63,0,
1645,76,0,
1645,92,0,
1645,104,0,
1645,148,0,
1645,156,0,
1645,173,0,
1645,174,0,
1645,182,0,
1645,188,0,
1645,202,0,
1645,203,0,
1645,207,0,
1645,213,0,
1645,214,0,
1645,216,0,
1645,218,0,
1645,230,0,
1645,237,0,
1645,241,0,
1646,15,0,
1646,63,0,
1646,76,0,
1646,92,0,
1646,104,0,
1646,148,0,
1646,156,0,
1646,168,0,
1646,182,0,
1646,188,0,
1646,202,0,
1646,213,0,
1646,216,0,
1646,218,0,
1646,237,0,
1646,241,0,
1646,263,0,
1646,290,0,
1646,331,0,
1647,14,0,
1647,164,0,
1647,203,0,
1647,207,0,
1647,214,0,
1647,363,0,
1647,412,0,
1647,416,0,
1647,445,0,
1647,447,0,
1648,14,0,
1648,15,0,
1648,63,0,
1648,76,0,
1648,92,0,
1648,104,0,
1648,115,0,
1648,148,0,
1648,156,0,
1648,164,0,
1648,168,0,
1648,182,0,
1648,188,0,
1648,207,0,
1648,213,0,
1648,216,0,
1648,218,0,
1648,237,0,
1648,241,0,
1648,263,0,
1648,412,0,
1648,416,0,
1648,447,0,
1648,474,0,
1648,496,0,
1649,214,0,
1649,267,0,
1649,590,0,
1649,611,0,
1650,35,13,
1650,40,18,
1650,48,7,
1650,51,1,
1650,55,22,
1650,56,48,
1650,103,40,
1650,112,33,
1650,132,27,
1651,35,30,
1651,40,1,
1651,48,6,
1651,51,19,
1651,56,49,
1651,61,25,
1651,103,43,
1651,112,36,
1651,132,12,
1652,35,30,
1652,40,1,
1652,48,6,
1652,51,19,
1652,56,49,
1652,61,25,
1652,103,43,
1652,112,36,
1652,132,12,
1653,35,22,
1653,40,1,
1653,48,5,
1653,51,12,
1653,56,40,
1653,61,19,
1653,103,36,
1653,112,26,
1653,132,8,
1653,352,29,
1653,378,43,
1653,390,15,
1653,398,33,
1654,35,22,
1654,40,1,
1654,48,5,
1654,51,12,
1654,56,47,
1654,61,19,
1654,103,40,
1654,112,29,
1654,132,8,
1654,352,33,
1654,378,54,
1654,390,15,
1654,398,36,
1654,482,50,
1654,491,26,
1654,506,43,
1655,35,22,
1655,40,1,
1655,48,5,
1655,51,12,
1655,56,47,
1655,61,19,
1655,103,40,
1655,112,29,
1655,132,8,
1655,352,33,
1655,378,54,
1655,390,15,
1655,398,36,
1655,482,50,
1655,491,26,
1655,506,43,
1656,62,0,
1656,114,0,
1656,219,0,
1656,229,0,
1656,243,0,
1657,62,0,
1657,109,0,
1657,114,0,
1657,219,0,
1657,229,0,
1657,243,0,
1658,62,0,
1658,109,0,
1658,114,0,
1658,219,0,
1658,229,0,
1658,243,0,
1658,282,0,
1658,367,0,
1659,330,0,
1660,62,0,
1660,109,0,
1660,114,0,
1660,145,0,
1660,229,0,
1660,243,0,
1660,282,0,
1660,321,0,
1660,330,0,
1660,367,0,
1660,392,0,
1661,62,0,
1661,109,0,
1661,114,0,
1661,145,0,
1661,229,0,
1661,243,0,
1661,282,0,
1661,321,0,
1661,330,0,
1661,367,0,
1661,392,0,
1662,58,0,
1663,38,0,
1663,102,0,
1663,164,0,
1664,14,0,
1664,173,0,
1664,196,0,
1664,203,0,
1664,207,0,
1664,214,0,
1665,196,0,
1665,207,0,
1666,14,0,
1667,173,0,
1667,196,0,
1667,282,0,
1667,291,0,
1668,277,0,
1669,20,0,
1669,173,0,
1669,196,0,
1669,202,0,
1669,214,0,
1669,277,0,
1669,282,0,
1670,14,0,
1670,15,0,
1670,36,0,
1670,38,0,
1670,55,0,
1670,57,0,
1670,58,0,
1670,59,0,
1670,61,0,
1670,72,0,
1670,92,0,
1670,99,0,
1670,102,0,
1670,104,0,
1670,115,0,
1670,117,0,
1670,130,0,
1670,156,0,
1670,164,0,
1671,15,0,
1671,57,0,
1671,59,0,
1671,92,0,
1671,104,0,
1671,156,0,
1671,173,0,
1671,174,0,
1671,182,0,
1671,188,0,
1671,196,0,
1671,202,0,
1671,203,0,
1671,207,0,
1671,213,0,
1671,214,0,
1671,216,0,
1671,218,0,
1671,237,0,
1671,240,0,
1671,250,0,
1672,15,0,
1672,57,0,
1672,58,0,
1672,59,0,
1672,92,0,
1672,104,0,
1672,127,0,
1672,156,0,
1672,168,0,
1672,182,0,
1672,188,0,
1672,202,0,
1672,213,0,
1672,216,0,
1672,218,0,
1672,237,0,
1672,240,0,
1672,258,0,
1672,263,0,
1672,290,0,
1672,352,0,
1673,291,0,
1674,14,0,
1674,164,0,
1674,203,0,
1674,207,0,
1674,214,0,
1674,362,0,
1674,363,0,
1674,371,0,
1674,398,0,
1674,445,0,
1675,250,0,
1676,14,0,
1676,15,0,
1676,57,0,
1676,58,0,
1676,59,0,
1676,92,0,
1676,104,0,
1676,127,0,
1676,156,0,
1676,164,0,
1676,168,0,
1676,182,0,
1676,188,0,
1676,207,0,
1676,213,0,
1676,216,0,
1676,218,0,
1676,219,0,
1676,237,0,
1676,240,0,
1676,258,0,
1676,263,0,
1676,371,0,
1676,398,0,
1676,474,0,
1676,482,0,
1676,496,0,
1676,503,0,
1677,291,0,
1678,214,0,
1678,590,0,
1678,605,0,
1678,611,0,
1679,35,1,3
1679,35,13,
1679,40,18,
1679,48,1,2
1679,48,7,
1679,51,1,1
1679,55,22,
1679,56,50,
1679,103,43,
1679,112,35,
1679,132,27,
1680,35,30,
1680,40,1,1
1680,48,1,2
1680,48,6,
1680,51,19,
1680,56,55,
1680,61,25,
1680,103,47,
1680,112,38,
1680,132,1,3
1680,132,12,
1681,35,30,
1681,40,1,1
1681,48,1,2
1681,48,6,
1681,51,19,
1681,56,55,
1681,61,25,
1681,103,47,
1681,112,38,
1681,132,1,3
1681,132,12,
1682,35,22,
1682,40,1,1
1682,48,1,2
1682,48,5,
1682,51,12,
1682,56,49,
1682,61,19,
1682,103,42,
1682,112,26,
1682,132,1,3
1682,132,8,
1682,352,29,
1682,378,55,
1682,390,15,
1682,398,36,
1683,35,22,
1683,40,1,1
1683,48,1,2
1683,48,5,
1683,51,12,
1683,56,52,
1683,61,19,
1683,103,43,
1683,112,29,
1683,132,1,3
1683,132,8,
1683,352,34,
1683,378,61,
1683,390,15,
1683,398,38,
1683,482,56,
1683,491,26,
1683,506,47,
1684,35,22,
1684,40,1,3
1684,48,1,4
1684,48,5,
1684,51,12,
1684,56,52,
1684,61,19,
1684,103,43,
1684,112,29,
1684,132,1,5
1684,132,8,
1684,352,34,
1684,378,1,2
1684,378,61,
1684,390,15,
1684,398,38,
1684,482,56,
1684,491,26,
1684,506,47,
1684,513,1,1
1685,58,0,
1686,38,0,
1686,102,0,
1686,164,0,
1687,14,0,
1687,173,0,
1687,196,0,
1687,203,0,
1687,207,0,
1687,214,0,
1688,196,0,
1688,207,0,
1689,14,0,
1690,173,0,
1690,196,0,
1690,282,0,
1690,291,0,
1691,277,0,
1692,20,0,
1692,173,0,
1692,196,0,
1692,202,0,
1692,214,0,
1692,277,0,
1692,282,0,
1693,14,0,
1693,15,0,
1693,36,0,
1693,38,0,
1693,55,0,
1693,57,0,
1693,58,0,
1693,59,0,
1693,61,0,
1693,63,0,
1693,72,0,
1693,92,0,
1693,99,0,
1693,102,0,
1693,104,0,
1693,115,0,
1693,117,0,
1693,130,0,
1693,156,0,
1693,164,0,
1694,15,0,
1694,57,0,
1694,59,0,
1694,63,0,
1694,92,0,
1694,104,0,
1694,156,0,
1694,173,0,
1694,174,0,
1694,182,0,
1694,188,0,
1694,196,0,
1694,202,0,
1694,203,0,
1694,207,0,
1694,213,0,
1694,214,0,
1694,216,0,
1694,218,0,
1694,237,0,
1694,240,0,
1694,250,0,
1695,15,0,
1695,57,0,
1695,58,0,
1695,59,0,
1695,63,0,
1695,92,0,
1695,104,0,
1695,127,0,
1695,156,0,
1695,168,0,
1695,182,0,
1695,188,0,
1695,202,0,
1695,213,0,
1695,216,0,
1695,218,0,
1695,237,0,
1695,240,0,
1695,258,0,
1695,263,0,
1695,290,0,
1695,352,0,
1696,291,0,
1697,14,0,
1697,164,0,
1697,203,0,
1697,207,0,
1697,214,0,
1697,362,0,
1697,363,0,
1697,371,0,
1697,398,0,
1697,416,0,
1697,445,0,
1698,250,0,
1699,14,0,
1699,15,0,
1699,57,0,
1699,58,0,
1699,59,0,
1699,63,0,
1699,92,0,
1699,104,0,
1699,127,0,
1699,156,0,
1699,164,0,
1699,168,0,
1699,182,0,
1699,188,0,
1699,207,0,
1699,213,0,
1699,216,0,
1699,218,0,
1699,219,0,
1699,237,0,
1699,240,0,
1699,258,0,
1699,263,0,
1699,371,0,
1699,398,0,
1699,416,0,
1699,474,0,
1699,482,0,
1699,496,0,
1699,503,0,
1700,291,0,
1701,214,0,
1701,590,0,
1701,605,0,
1701,611,0,
1702,33,1,
1702,88,16,
1702,89,31,
1702,106,26,
1702,111,11,
1702,120,21,
1702,153,36,
1703,33,1,
1703,88,11,
1703,89,36,
1703,106,26,
1703,111,6,
1703,120,21,
1703,153,41,
1703,205,31,
1703,222,16,
1704,33,1,1
1704,38,46,
1704,88,11,
1704,89,36,
1704,111,1,2
1704,120,21,
1704,153,41,
1704,205,26,
1704,222,16,
1704,300,6,
1704,350,31,
1705,33,1,1
1705,38,36,
1705,88,11,
1705,89,29,
1705,111,1,2
1705,120,18,
1705,153,32,
1705,205,22,
1705,222,15,
1705,300,4,
1705,350,25,
1705,397,8,
1705,444,39,
1706,33,1,1
1706,38,46,
1706,88,11,
1706,89,39,
1706,111,1,2
1706,120,29,
1706,153,43,
1706,205,18,
1706,222,15,
1706,300,4,
1706,350,22,
1706,397,8,
1706,444,50,
1706,446,36,
1706,479,25,
1706,523,32,
1707,33,1,1
1707,38,46,
1707,88,18,
1707,89,39,
1707,111,1,2
1707,120,29,
1707,153,43,
1707,205,11,
1707,222,15,
1707,300,4,
1707,350,22,
1707,397,8,
1707,444,50,
1707,446,36,
1707,479,25,
1707,523,32,
1708,5,0,
1708,157,0,
1709,5,0,
1709,157,0,
1709,335,0,
1710,5,0,
1710,157,0,
1710,175,0,
1710,335,0,
1710,359,0,
1711,174,0,
1712,5,0,
1712,174,0,
1712,175,0,
1712,203,0,
1712,264,0,
1712,335,0,
1712,359,0,
1712,431,0,
1712,475,0,
1713,5,0,
1713,174,0,
1713,175,0,
1713,203,0,
1713,264,0,
1713,335,0,
1713,359,0,
1713,431,0,
1713,469,0,
1713,475,0,
1714,53,0,
1715,34,0,
1715,38,0,
1715,69,0,
1715,102,0,
1715,164,0,
1716,5,0,
1716,7,0,
1716,68,0,
1716,111,0,
1716,118,0,
1716,153,0,
1716,157,0,
1716,173,0,
1716,189,0,
1716,203,0,
1716,205,0,
1716,207,0,
1716,214,0,
1716,223,0,
1717,120,0,
1717,207,0,
1718,5,0,
1718,68,0,
1718,118,0,
1718,153,0,
1718,157,0,
1719,7,0,
1719,9,0,
1719,173,0,
1719,189,0,
1719,205,0,
1719,246,0,
1719,276,0,
1719,389,0,
1719,414,0,
1720,29,0,
1720,335,0,
1721,7,0,
1721,9,0,
1721,173,0,
1721,214,0,
1721,276,0,
1721,334,0,
1721,335,0,
1721,414,0,
1721,446,0,
1722,5,0,
1722,34,0,
1722,36,0,
1722,38,0,
1722,66,0,
1722,68,0,
1722,69,0,
1722,70,0,
1722,89,0,
1722,90,0,
1722,91,0,
1722,92,0,
1722,99,0,
1722,102,0,
1722,104,0,
1722,117,0,
1722,118,0,
1722,120,0,
1722,126,0,
1722,153,0,
1722,156,0,
1722,157,0,
1722,164,0,
1723,7,0,
1723,29,0,
1723,70,0,
1723,89,0,
1723,91,0,
1723,92,0,
1723,104,0,
1723,111,0,
1723,126,0,
1723,156,0,
1723,173,0,
1723,174,0,
1723,182,0,
1723,189,0,
1723,201,0,
1723,203,0,
1723,205,0,
1723,207,0,
1723,213,0,
1723,214,0,
1723,216,0,
1723,218,0,
1723,223,0,
1723,237,0,
1723,241,0,
1723,249,0,
1724,53,0,
1724,70,0,
1724,89,0,
1724,91,0,
1724,92,0,
1724,104,0,
1724,126,0,
1724,156,0,
1724,182,0,
1724,201,0,
1724,213,0,
1724,216,0,
1724,218,0,
1724,237,0,
1724,241,0,
1724,249,0,
1724,263,0,
1724,264,0,
1724,280,0,
1724,290,0,
1724,317,0,
1725,153,0,
1725,157,0,
1725,164,0,
1725,203,0,
1725,207,0,
1725,214,0,
1725,360,0,
1725,363,0,
1725,374,0,
1725,397,0,
1725,431,0,
1725,444,0,
1725,445,0,
1725,446,0,
1726,53,0,
1726,70,0,
1726,89,0,
1726,91,0,
1726,92,0,
1726,104,0,
1726,126,0,
1726,153,0,
1726,156,0,
1726,157,0,
1726,164,0,
1726,182,0,
1726,201,0,
1726,207,0,
1726,213,0,
1726,216,0,
1726,218,0,
1726,237,0,
1726,241,0,
1726,249,0,
1726,263,0,
1726,280,0,
1726,317,0,
1726,360,0,
1726,374,0,
1726,397,0,
1726,444,0,
1726,479,0,
1726,496,0,
1726,510,0,
1726,523,0,
1727,214,0,
1727,267,0,
1727,590,0,
1727,612,0,
1728,33,1,1
1728,88,16,
1728,89,36,
1728,106,29,
1728,111,1,2
1728,111,11,
1728,120,21,
1728,153,43,
1729,33,1,1
1729,88,1,3
1729,88,11,
1729,89,41,
1729,106,27,
1729,111,1,2
1729,111,6,
1729,120,21,
1729,153,48,
1729,205,34,
1729,222,16,
1730,33,1,1
1730,38,62,
1730,88,1,4
1730,88,11,
1730,89,45,
1730,111,1,2
1730,120,21,
1730,153,53,
1730,205,29,
1730,222,16,
1730,300,1,3
1730,300,6,
1730,350,37,
1731,33,1,1
1731,38,44,
1731,88,11,
1731,89,33,
1731,111,1,2
1731,120,18,
1731,153,38,
1731,205,22,
1731,222,15,
1731,300,1,3
1731,300,4,
1731,350,27,
1731,397,1,4
1731,397,8,
1731,444,49,
1732,33,1,1
1732,38,58,
1732,88,11,
1732,89,47,
1732,111,1,2
1732,120,31,
1732,153,53,
1732,205,18,
1732,222,15,
1732,300,1,3
1732,300,4,
1732,350,22,
1732,397,1,4
1732,397,8,
1732,444,64,
1732,446,42,
1732,479,27,
1732,523,36,
1733,33,1,1
1733,38,58,
1733,88,18,
1733,89,47,
1733,111,1,2
1733,120,31,
1733,153,53,
1733,205,11,
1733,222,15,
1733,300,1,3
1733,300,4,
1733,350,22,
1733,397,1,4
1733,397,8,
1733,444,64,
1733,446,42,
1733,479,27,
1733,523,36,
1734,53,0,
1735,34,0,
1735,38,0,
1735,69,0,
1735,102,0,
1735,164,0,
1736,5,0,
1736,7,0,
1736,68,0,
1736,111,0,
1736,118,0,
1736,153,0,
1736,157,0,
1736,173,0,
1736,189,0,
1736,203,0,
1736,205,0,
1736,207,0,
1736,214,0,
1736,223,0,
1737,120,0,
1737,207,0,
1738,5,0,
1738,68,0,
1738,118,0,
1738,153,0,
1738,157,0,
1739,7,0,
1739,9,0,
1739,173,0,
1739,189,0,
1739,205,0,
1739,246,0,
1739,276,0,
1739,389,0,
1739,414,0,
1740,29,0,
1740,335,0,
1741,7,0,
1741,9,0,
1741,173,0,
1741,214,0,
1741,276,0,
1741,334,0,
1741,335,0,
1741,414,0,
1741,446,0,
1742,5,0,
1742,34,0,
1742,36,0,
1742,38,0,
1742,66,0,
1742,68,0,
1742,69,0,
1742,70,0,
1742,89,0,
1742,90,0,
1742,91,0,
1742,92,0,
1742,99,0,
1742,102,0,
1742,104,0,
1742,117,0,
1742,118,0,
1742,120,0,
1742,126,0,
1742,153,0,
1742,156,0,
1742,157,0,
1742,164,0,
1743,7,0,
1743,29,0,
1743,70,0,
1743,89,0,
1743,91,0,
1743,92,0,
1743,104,0,
1743,111,0,
1743,126,0,
1743,156,0,
1743,173,0,
1743,174,0,
1743,182,0,
1743,189,0,
1743,201,0,
1743,203,0,
1743,205,0,
1743,207,0,
1743,213,0,
1743,214,0,
1743,216,0,
1743,218,0,
1743,223,0,
1743,237,0,
1743,241,0,
1743,249,0,
1744,53,0,
1744,70,0,
1744,89,0,
1744,91,0,
1744,92,0,
1744,104,0,
1744,126,0,
1744,156,0,
1744,182,0,
1744,201,0,
