id,version_id,location_area_id,encounter_slot_id,pokemon_id,min_level,max_level
5169,13,20,8,433,40,40
5170,13,20,9,437,40,40
5171,13,20,9,338,40,40
5172,13,20,9,337,40,40
5173,13,20,9,437,40,40
5174,13,20,9,437,40,40
5175,13,20,9,437,40,40
5176,13,20,10,35,39,39
5177,13,20,10,338,39,39
5178,13,20,10,337,39,39
5179,13,20,10,35,39,39
5180,13,20,10,35,39,39
5181,13,20,10,35,39,39
5182,13,20,11,437,39,39
5183,13,20,12,35,40,40
5184,13,21,1,307,31,31
5185,13,21,2,75,31,31
5186,13,21,3,35,30,30
5187,13,21,4,42,32,32
5188,13,21,5,67,31,31
5189,13,21,6,42,31,31
5190,13,21,7,433,30,30
5191,13,21,8,433,30,30
5192,13,21,9,307,32,32
5193,13,21,10,35,31,31
5194,13,21,11,307,32,32
5195,13,21,12,35,32,32
5196,13,22,1,307,13,13
5197,13,22,2,74,13,13
5198,13,22,3,173,12,12
5199,13,22,3,74,12,12
5200,13,22,3,74,12,12
5201,13,22,4,173,12,12
5202,13,22,4,41,12,12
5203,13,22,4,41,12,12
5204,13,22,5,66,13,13
5205,13,22,6,41,13,13
5206,13,22,7,433,13,13
5207,13,22,8,433,13,13
5208,13,22,9,307,14,14
5209,13,22,9,307,14,14
5210,13,22,9,173,14,14
5211,13,22,9,307,14,14
5212,13,22,9,307,14,14
5213,13,22,9,307,14,14
5214,13,22,10,173,12,12
5215,13,22,11,307,14,14
5216,13,22,12,173,12,12
5217,13,23,1,307,31,31
5218,13,23,2,75,31,31
5219,13,23,3,35,30,30
5220,13,23,4,42,32,32
5221,13,23,5,67,31,31
5222,13,23,6,42,31,31
5223,13,23,7,433,30,30
5224,13,23,8,433,30,30
5225,13,23,9,307,32,32
5226,13,23,10,35,31,31
5227,13,23,11,307,32,32
5228,13,23,12,35,32,32
5229,13,23,28,41,20,30
5230,13,23,29,41,20,40
5231,13,23,30,42,30,40
5232,13,23,31,42,30,40
5233,13,23,32,42,20,40
5234,13,23,13,129,4,6
5235,13,23,14,129,3,7
5236,13,23,15,129,5,10
5237,13,23,16,129,5,10
5238,13,23,17,129,5,10
5239,13,23,18,129,15,20
5240,13,23,19,339,15,20
5241,13,23,20,129,10,25
5242,13,23,21,339,10,25
5243,13,23,22,339,10,25
5244,13,23,23,130,30,40
5245,13,23,24,340,30,40
5246,13,23,25,130,40,55
5247,13,23,26,340,20,50
5248,13,23,27,340,20,50
5249,13,24,1,194,24,24
5250,13,24,2,400,25,25
5251,13,24,3,406,24,24
5252,13,24,3,406,24,24
5253,13,24,3,163,24,24
5254,13,24,4,396,26,26
5255,13,24,4,396,26,26
5256,13,24,4,164,26,26
5257,13,24,5,183,25,25
5258,13,24,6,195,25,25
5259,13,24,7,183,26,26
5260,13,24,8,195,26,26
5261,13,24,9,54,26,26
5262,13,24,9,54,26,26
5263,13,24,9,54,26,26
5264,13,24,9,54,26,26
5265,13,24,9,24,26,26
5266,13,24,9,54,26,26
5267,13,24,10,54,24,24
5268,13,24,10,54,24,24
5269,13,24,10,54,24,24
5270,13,24,10,54,24,24
5271,13,24,10,24,24,24
5272,13,24,10,54,24,24
5273,13,24,11,399,26,26
5274,13,24,12,298,24,24
5275,13,24,28,194,20,30
5276,13,24,29,183,20,30
5277,13,24,30,195,20,40
5278,13,24,31,54,20,40
5279,13,24,32,54,20,40
5280,13,24,13,129,4,6
5281,13,24,14,129,3,7
5282,13,24,15,129,5,10
5283,13,24,16,129,5,10
5284,13,24,17,129,5,10
5285,13,24,18,129,15,20
5286,13,24,19,339,15,20
5287,13,24,20,129,10,25
5288,13,24,21,130,15,30
5289,13,24,22,130,15,30
5290,13,24,23,340,30,55
5291,13,24,24,318,15,20
5292,13,24,25,130,40,55
5293,13,24,26,318,15,30
5294,13,24,27,318,15,30
5295,13,25,1,194,24,24
5296,13,25,2,400,25,25
5297,13,25,3,406,24,24
5298,13,25,3,406,24,24
5299,13,25,3,163,24,24
5300,13,25,4,396,26,26
5301,13,25,4,396,26,26
5302,13,25,4,164,26,26
5303,13,25,5,183,25,25
5304,13,25,6,195,25,25
5305,13,25,7,183,26,26
5306,13,25,8,195,26,26
5307,13,25,9,54,26,26
5308,13,25,9,54,26,26
5309,13,25,9,54,26,26
5310,13,25,9,54,26,26
5311,13,25,9,24,26,26
5312,13,25,9,54,26,26
5313,13,25,10,54,24,24
5314,13,25,10,54,24,24
5315,13,25,10,54,24,24
5316,13,25,10,54,24,24
5317,13,25,10,24,24,24
5318,13,25,10,54,24,24
5319,13,25,11,399,26,26
5320,13,25,12,298,24,24
5321,13,25,28,194,20,30
5322,13,25,29,183,20,30
5323,13,25,30,195,20,40
5324,13,25,31,54,20,40
5325,13,25,32,54,20,40
5326,13,25,13,129,4,6
5327,13,25,14,129,3,7
5328,13,25,15,129,5,10
5329,13,25,16,129,5,10
5330,13,25,17,129,5,10
5331,13,25,18,129,15,20
5332,13,25,19,339,15,20
5333,13,25,20,129,10,25
5334,13,25,21,130,15,30
5335,13,25,22,130,15,30
5336,13,25,23,340,30,55
5337,13,25,24,318,15,20
5338,13,25,25,130,40,55
5339,13,25,26,318,15,30
5340,13,25,27,318,15,30
5341,13,26,1,194,22,22
5342,13,26,2,400,23,23
5343,13,26,3,406,22,22
5344,13,26,3,406,22,22
5345,13,26,3,163,22,22
5346,13,26,4,396,24,24
5347,13,26,4,396,24,24
5348,13,26,4,163,24,24
5349,13,26,5,183,23,23
5350,13,26,6,195,23,23
5351,13,26,7,183,24,24
5352,13,26,8,195,24,24
5353,13,26,9,54,24,24
5354,13,26,9,54,24,24
5355,13,26,9,54,24,24
5356,13,26,9,54,24,24
5357,13,26,9,24,24,24
5358,13,26,9,54,24,24
5359,13,26,10,54,22,22
5360,13,26,10,54,22,22
5361,13,26,10,54,22,22
5362,13,26,10,54,22,22
5363,13,26,10,24,22,22
5364,13,26,10,54,22,22
5365,13,26,11,399,24,24
5366,13,26,12,298,22,22
5367,13,26,28,194,20,30
5368,13,26,29,183,20,30
5369,13,26,30,195,20,40
5370,13,26,31,54,20,40
5371,13,26,32,54,20,40
5372,13,26,13,129,4,6
5373,13,26,14,129,3,7
5374,13,26,15,129,5,10
5375,13,26,16,129,5,10
5376,13,26,17,129,5,10
5377,13,26,18,129,15,20
5378,13,26,19,339,15,20
5379,13,26,20,129,10,25
5380,13,26,21,130,15,30
5381,13,26,22,130,15,30
5382,13,26,23,340,30,55
5383,13,26,24,318,15,20
5384,13,26,25,130,40,55
5385,13,26,26,318,15,30
5386,13,26,27,318,15,30
5387,13,27,1,194,22,22
5388,13,27,2,400,23,23
5389,13,27,3,406,22,22
5390,13,27,3,406,22,22
5391,13,27,3,163,22,22
5392,13,27,4,396,24,24
5393,13,27,4,396,24,24
5394,13,27,4,163,24,24
5395,13,27,5,183,23,23
5396,13,27,6,195,23,23
5397,13,27,7,183,24,24
5398,13,27,8,195,24,24
5399,13,27,9,54,24,24
5400,13,27,9,54,24,24
5401,13,27,9,54,24,24
5402,13,27,9,54,24,24
5403,13,27,9,24,24,24
5404,13,27,9,54,24,24
5405,13,27,10,54,22,22
5406,13,27,10,54,22,22
5407,13,27,10,54,22,22
5408,13,27,10,54,22,22
5409,13,27,10,24,22,22
5410,13,27,10,54,22,22
5411,13,27,11,399,24,24
5412,13,27,12,298,22,22
5413,13,27,28,194,20,30
5414,13,27,29,183,20,30
5415,13,27,30,195,20,40
5416,13,27,31,54,20,40
5417,13,27,32,54,20,40
5418,13,27,13,129,4,6
5419,13,27,14,129,3,7
5420,13,27,15,129,5,10
5421,13,27,16,129,5,10
5422,13,27,17,129,5,10
5423,13,27,18,129,15,20
5424,13,27,19,339,15,20
5425,13,27,20,129,10,25
5426,13,27,21,130,15,30
5427,13,27,22,130,15,30
5428,13,27,23,340,30,55
5429,13,27,24,318,15,20
5430,13,27,25,130,40,55
5431,13,27,26,318,15,30
5432,13,27,27,318,15,30
5433,13,28,1,194,20,20
5434,13,28,2,400,21,21
5435,13,28,3,406,20,20
5436,13,28,3,406,20,20
5437,13,28,3,163,20,20
5438,13,28,4,396,22,22
5439,13,28,4,396,22,22
5440,13,28,4,163,22,22
5441,13,28,5,183,21,21
5442,13,28,6,195,21,21
5443,13,28,7,183,22,22
5444,13,28,8,195,22,22
5445,13,28,9,399,22,22
5446,13,28,9,399,22,22
5447,13,28,9,399,22,22
5448,13,28,9,399,22,22
5449,13,28,9,24,22,22
5450,13,28,9,399,22,22
5451,13,28,10,298,20,20
5452,13,28,10,298,20,20
5453,13,28,10,298,20,20
5454,13,28,10,298,20,20
5455,13,28,10,24,20,20
5456,13,28,10,298,20,20
5457,13,28,11,399,22,22
5458,13,28,12,298,20,20
5459,13,29,1,194,20,20
5460,13,29,2,400,21,21
5461,13,29,3,406,20,20
5462,13,29,3,406,20,20
5463,13,29,3,163,20,20
5464,13,29,4,396,22,22
5465,13,29,4,396,22,22
5466,13,29,4,163,22,22
5467,13,29,5,183,21,21
5468,13,29,6,195,21,21
5469,13,29,7,183,22,22
5470,13,29,8,195,22,22
5471,13,29,9,54,22,22
5472,13,29,9,54,22,22
5473,13,29,9,54,22,22
5474,13,29,9,54,22,22
5475,13,29,9,24,22,22
5476,13,29,9,54,22,22
5477,13,29,10,54,20,20
5478,13,29,10,54,20,20
5479,13,29,10,54,20,20
5480,13,29,10,54,20,20
5481,13,29,10,24,20,20
5482,13,29,10,54,20,20
5483,13,29,11,399,22,22
5484,13,29,12,298,20,20
5485,13,29,28,194,20,30
5486,13,29,29,183,20,30
5487,13,29,30,195,20,40
5488,13,29,31,54,20,40
5489,13,29,32,54,20,40
5490,13,29,13,129,4,6
5491,13,29,14,129,3,7
5492,13,29,15,129,5,10
5493,13,29,16,129,5,10
5494,13,29,17,129,5,10
5495,13,29,18,129,15,20
5496,13,29,19,339,15,20
5497,13,29,20,129,10,25
5498,13,29,21,130,15,30
5499,13,29,22,130,15,30
5500,13,29,23,340,30,55
5501,13,29,24,318,15,20
5502,13,29,25,130,40,55
5503,13,29,26,318,15,30
5504,13,29,27,318,15,30
5505,13,30,1,201,19,19
5506,13,30,2,201,20,20
5507,13,30,3,201,18,18
5508,13,30,4,201,21,21
5509,13,30,5,201,17,17
5510,13,30,6,201,22,22
5511,13,30,7,201,16,16
5512,13,30,8,201,23,23
5513,13,30,9,201,15,15
5514,13,30,10,201,24,24
5515,13,30,11,201,14,14
5516,13,30,12,201,25,25
5517,13,31,1,201,19,19
5518,13,31,2,201,20,20
5519,13,31,3,201,18,18
5520,13,31,4,201,21,21
5521,13,31,5,201,17,17
5522,13,31,6,201,22,22
5523,13,31,7,201,16,16
5524,13,31,8,201,23,23
5525,13,31,9,201,15,15
5526,13,31,10,201,24,24
5527,13,31,11,201,14,14
5528,13,31,12,201,25,25
5529,13,32,1,201,19,19
5530,13,32,2,201,20,20
5531,13,32,3,201,18,18
5532,13,32,4,201,21,21
5533,13,32,5,201,17,17
5534,13,32,6,201,22,22
5535,13,32,7,201,16,16
5536,13,32,8,201,23,23
5537,13,32,9,201,15,15
5538,13,32,10,201,24,24
5539,13,32,11,201,14,14
5540,13,32,12,201,25,25
5541,13,33,1,201,19,19
5542,13,33,2,201,20,20
5543,13,33,3,201,18,18
5544,13,33,4,201,21,21
5545,13,33,5,201,17,17
5546,13,33,6,201,22,22
5547,13,33,7,201,16,16
5548,13,33,8,201,23,23
5549,13,33,9,201,15,15
5550,13,33,10,201,24,24
5551,13,33,11,201,14,14
5552,13,33,12,201,25,25
5553,13,34,1,201,19,19
5554,13,34,2,201,20,20
5555,13,34,3,201,18,18
5556,13,34,4,201,21,21
5557,13,34,5,201,17,17
5558,13,34,6,201,22,22
5559,13,34,7,201,16,16
5560,13,34,8,201,23,23
5561,13,34,9,201,15,15
5562,13,34,10,201,24,24
5563,13,34,11,201,14,14
5564,13,34,12,201,25,25
5565,13,35,1,201,19,19
5566,13,35,2,201,20,20
5567,13,35,3,201,18,18
5568,13,35,4,201,21,21
5569,13,35,5,201,17,17
5570,13,35,6,201,22,22
5571,13,35,7,201,16,16
5572,13,35,8,201,23,23
5573,13,35,9,201,15,15
5574,13,35,10,201,24,24
5575,13,35,11,201,14,14
5576,13,35,12,201,25,25
5577,13,36,1,201,19,19
5578,13,36,2,201,20,20
5579,13,36,3,201,18,18
5580,13,36,4,201,21,21
5581,13,36,5,201,17,17
5582,13,36,6,201,22,22
5583,13,36,7,201,16,16
5584,13,36,8,201,23,23
5585,13,36,9,201,15,15
5586,13,36,10,201,24,24
5587,13,36,11,201,14,14
5588,13,36,12,201,25,25
5589,13,37,1,201,19,19
5590,13,37,2,201,20,20
5591,13,37,3,201,18,18
5592,13,37,4,201,21,21
5593,13,37,5,201,17,17
5594,13,37,6,201,22,22
5595,13,37,7,201,16,16
5596,13,37,8,201,23,23
5597,13,37,9,201,15,15
5598,13,37,10,201,24,24
5599,13,37,11,201,14,14
5600,13,37,12,201,25,25
5601,13,38,1,201,19,19
5602,13,38,2,201,20,20
5603,13,38,3,201,18,18
5604,13,38,4,201,21,21
5605,13,38,5,201,17,17
5606,13,38,6,201,22,22
5607,13,38,7,201,16,16
5608,13,38,8,201,23,23
5609,13,38,9,201,15,15
5610,13,38,10,201,24,24
5611,13,38,11,201,14,14
5612,13,38,12,201,25,25
5613,13,39,1,201,19,19
5614,13,39,2,201,20,20
5615,13,39,3,201,18,18
5616,13,39,4,201,21,21
5617,13,39,5,201,17,17
5618,13,39,6,201,22,22
5619,13,39,7,201,16,16
5620,13,39,8,201,23,23
5621,13,39,9,201,15,15
5622,13,39,10,201,24,24
5623,13,39,11,201,14,14
5624,13,39,12,201,25,25
5625,13,40,1,201,19,19
5626,13,40,2,201,20,20
5627,13,40,3,201,18,18
5628,13,40,4,201,21,21
5629,13,40,5,201,17,17
5630,13,40,6,201,22,22
5631,13,40,7,201,16,16
5632,13,40,8,201,23,23
5633,13,40,9,201,15,15
5634,13,40,10,201,24,24
5635,13,40,11,201,14,14
5636,13,40,12,201,25,25
5637,13,41,1,201,19,19
5638,13,41,2,201,20,20
5639,13,41,3,201,18,18
5640,13,41,4,201,21,21
5641,13,41,5,201,17,17
5642,13,41,6,201,22,22
5643,13,41,7,201,16,16
5644,13,41,8,201,23,23
5645,13,41,9,201,15,15
5646,13,41,10,201,24,24
5647,13,41,11,201,14,14
5648,13,41,12,201,25,25
5649,13,42,1,201,19,19
5650,13,42,2,201,20,20
5651,13,42,3,201,18,18
5652,13,42,4,201,21,21
5653,13,42,5,201,17,17
5654,13,42,6,201,22,22
5655,13,42,7,201,16,16
5656,13,42,8,201,23,23
5657,13,42,9,201,15,15
5658,13,42,10,201,24,24
5659,13,42,11,201,14,14
5660,13,42,12,201,25,25
5661,13,43,1,201,19,19
5662,13,43,2,201,20,20
5663,13,43,3,201,18,18
5664,13,43,4,201,21,21
5665,13,43,5,201,17,17
5666,13,43,6,201,22,22
5667,13,43,7,201,16,16
5668,13,43,8,201,23,23
5669,13,43,9,201,15,15
5670,13,43,10,201,24,24
5671,13,43,11,201,14,14
5672,13,43,12,201,25,25
5673,13,44,1,201,19,19
5674,13,44,2,201,20,20
5675,13,44,3,201,18,18
5676,13,44,4,201,21,21
5677,13,44,5,201,17,17
5678,13,44,6,201,22,22
5679,13,44,7,201,16,16
5680,13,44,8,201,23,23
5681,13,44,9,201,15,15
5682,13,44,10,201,24,24
5683,13,44,11,201,14,14
5684,13,44,12,201,25,25
5685,13,45,1,201,19,19
5686,13,45,2,201,20,20
5687,13,45,3,201,18,18
5688,13,45,4,201,21,21
5689,13,45,5,201,17,17
5690,13,45,6,201,22,22
5691,13,45,7,201,16,16
5692,13,45,8,201,23,23
5693,13,45,9,201,15,15
5694,13,45,10,201,24,24
5695,13,45,11,201,14,14
5696,13,45,12,201,25,25
5697,13,46,1,201,19,19
5698,13,46,2,201,20,20
5699,13,46,3,201,18,18
5700,13,46,4,201,21,21
5701,13,46,5,201,17,17
5702,13,46,6,201,22,22
5703,13,46,7,201,16,16
5704,13,46,8,201,23,23
5705,13,46,9,201,15,15
5706,13,46,10,201,24,24
5707,13,46,11,201,14,14
5708,13,46,12,201,25,25
5709,13,47,1,201,19,19
5710,13,47,2,201,20,20
5711,13,47,3,201,18,18
5712,13,47,4,201,21,21
5713,13,47,5,201,17,17
5714,13,47,6,201,22,22
5715,13,47,7,201,16,16
5716,13,47,8,201,23,23
5717,13,47,9,201,15,15
5718,13,47,10,201,24,24
5719,13,47,11,201,14,14
5720,13,47,12,201,25,25
5721,13,48,1,67,45,45
5722,13,48,2,75,45,45
5723,13,48,3,308,45,45
5724,13,48,4,42,45,45
5725,13,48,5,95,44,44
5726,13,48,6,208,46,46
5727,13,48,7,42,46,46
5728,13,48,8,42,44,44
5729,13,48,9,67,46,46
5730,13,48,10,308,46,46
5731,13,48,11,67,44,44
5732,13,48,12,308,44,44
5733,13,49,1,64,46,46
5734,13,49,2,75,46,46
5735,13,49,3,308,46,46
5736,13,49,4,42,46,46
5737,13,49,5,95,45,45
5738,13,49,6,208,47,47
5739,13,49,7,42,47,47
5740,13,49,8,42,45,45
5741,13,49,9,64,47,47
5742,13,49,10,308,47,47
5743,13,49,11,64,45,45
5744,13,49,12,308,45,45
5745,13,50,1,67,45,45
5746,13,50,2,419,45,45
5747,13,50,3,308,45,45
5748,13,50,4,42,45,45
5749,13,50,5,419,44,44
5750,13,50,6,208,46,46
5751,13,50,7,42,46,46
5752,13,50,8,42,44,44
5753,13,50,9,67,46,46
5754,13,50,10,308,46,46
5755,13,50,11,67,44,44
5756,13,50,12,308,44,44
5757,13,50,28,42,35,45
5758,13,50,29,42,35,45
5759,13,50,30,42,40,50
5760,13,50,31,42,40,50
5761,13,50,32,42,40,50
5762,13,50,13,129,4,6
5763,13,50,14,129,3,7
5764,13,50,15,129,5,10
5765,13,50,16,129,5,10
5766,13,50,17,129,5,10
5767,13,50,18,129,15,20
5768,13,50,19,129,15,20
5769,13,50,20,129,10,25
5770,13,50,21,129,10,25
5771,13,50,22,129,10,25
5772,13,50,23,130,30,40
5773,13,50,24,130,30,40
5774,13,50,25,130,40,55
5775,13,50,26,130,20,50
5776,13,50,27,130,20,50
5777,13,51,1,67,51,51
5778,13,51,2,419,51,51
5779,13,51,3,308,51,51
5780,13,51,4,42,51,51
5781,13,51,5,419,50,50
5782,13,51,6,208,52,52
5783,13,51,7,42,52,52
5784,13,51,8,42,50,50
5785,13,51,9,67,52,52
5786,13,51,10,308,52,52
5787,13,51,11,67,50,50
5788,13,51,12,308,50,50
5789,13,51,28,42,40,50
5790,13,51,29,42,45,55
5791,13,51,30,131,40,50
5792,13,51,31,131,45,55
5793,13,51,32,131,50,60
5794,13,51,13,129,4,6
5795,13,51,14,129,3,7
5796,13,51,15,129,5,10
5797,13,51,16,129,5,10
5798,13,51,17,129,5,10
5799,13,51,18,129,15,20
5800,13,51,19,129,15,20
5801,13,51,20,129,10,25
5802,13,51,21,129,10,25
5803,13,51,22,129,10,25
5804,13,51,23,130,30,40
5805,13,51,24,130,30,40
5806,13,51,25,130,40,55
5807,13,51,26,130,20,50
5808,13,51,27,130,20,50
5809,13,52,1,67,51,51
5810,13,52,2,75,51,51
5811,13,52,3,308,51,51
5812,13,52,4,42,51,51
5813,13,52,5,95,50,50
5814,13,52,6,208,52,52
5815,13,52,7,42,52,52
5816,13,52,8,42,50,50
5817,13,52,9,67,52,52
5818,13,52,10,308,52,52
5819,13,52,11,67,50,50
5820,13,52,12,308,50,50
5821,13,53,1,67,51,51
5822,13,53,2,75,51,51
5823,13,53,3,308,51,51
5824,13,53,4,42,51,51
5825,13,53,5,95,50,50
5826,13,53,6,208,52,52
5827,13,53,7,42,52,52
5828,13,53,8,42,50,50
5829,13,53,9,67,52,52
5830,13,53,10,308,52,52
5831,13,53,11,67,50,50
5832,13,53,12,308,50,50
5833,13,54,1,41,4,4
5834,13,54,2,41,4,4
5835,13,54,3,74,5,5
5836,13,54,4,74,5,5
5837,13,54,5,41,5,5
5838,13,54,6,41,5,5
5839,13,54,7,41,6,6
5840,13,54,8,41,6,6
5841,13,54,9,41,6,6
5842,13,54,10,41,6,6
5843,13,54,11,54,5,5
5844,13,54,12,54,5,5
5845,13,54,28,41,20,30
5846,13,54,29,54,20,30
5847,13,54,30,42,20,40
5848,13,54,31,55,20,40
5849,13,54,32,55,20,40
5850,13,54,13,129,4,6
5851,13,54,14,129,3,7
5852,13,54,15,129,5,10
5853,13,54,16,129,5,10
5854,13,54,17,129,5,10
5855,13,54,18,129,15,20
5856,13,54,19,339,15,20
5857,13,54,20,129,10,25
5858,13,54,21,339,10,25
5859,13,54,22,339,10,25
5860,13,54,23,130,30,40
5861,13,54,24,340,30,40
5862,13,54,25,130,40,55
5863,13,54,26,340,20,50
5864,13,54,27,340,20,50
5865,13,55,1,74,5,5
5866,13,55,2,74,5,5
5867,13,55,3,41,6,6
5868,13,55,4,41,6,6
5869,13,55,5,74,6,6
5870,13,55,6,74,6,6
5871,13,55,7,74,7,7
5872,13,55,8,74,7,7
5873,13,55,9,74,8,8
5874,13,55,10,74,8,8
5875,13,55,11,74,4,4
5876,13,55,12,74,4,4
5877,13,56,1,41,8,8
5878,13,56,2,41,8,8
5879,13,56,3,54,8,8
5880,13,56,4,74,9,9
5881,13,56,5,54,9,9
5882,13,56,6,41,9,9
5883,13,56,7,54,8,8
5884,13,56,8,54,10,10
5885,13,56,9,41,10,10
5886,13,56,10,41,10,10
5887,13,56,11,41,10,10
5888,13,56,12,41,10,10
5889,13,56,28,41,20,30
5890,13,56,29,54,20,30
5891,13,56,30,42,20,40
5892,13,56,31,55,20,40
5893,13,56,32,55,20,40
5894,13,56,13,129,4,6
5895,13,56,14,129,3,7
5896,13,56,15,129,5,10
5897,13,56,16,129,5,10
5898,13,56,17,129,5,10
5899,13,56,18,129,15,20
5900,13,56,19,339,15,20
5901,13,56,20,129,10,25
5902,13,56,21,339,10,25
5903,13,56,22,339,10,25
5904,13,56,23,130,30,40
5905,13,56,24,340,30,40
5906,13,56,25,130,40,55
5907,13,56,26,340,20,50
5908,13,56,27,340,20,50
5909,13,57,1,323,55,55
5910,13,57,2,112,55,55
5911,13,57,3,22,54,54
5912,13,57,3,22,54,54
5913,13,57,3,354,54,54
5914,13,57,4,75,54,54
5915,13,57,4,75,54,54
5916,13,57,4,42,54,54
5917,13,57,5,22,55,55
5918,13,57,5,324,55,55
5919,13,57,6,110,55,55
5920,13,57,6,324,55,55
5921,13,57,7,227,56,56
5922,13,57,8,75,56,56
5923,13,57,9,322,22,22
5924,13,57,9,322,22,22
5925,13,57,9,322,22,22
5926,13,57,9,207,22,22
5927,13,57,9,322,22,22
5928,13,57,9,240,22,22
5929,13,57,10,111,22,22
5930,13,57,10,111,22,22
5931,13,57,10,111,22,22
5932,13,57,10,207,22,22
5933,13,57,10,111,22,22
5934,13,57,10,240,22,22
5935,13,57,11,322,24,24
5936,13,57,11,324,24,24
5937,13,57,12,111,24,24
5938,13,57,12,324,24,24
5939,13,58,1,75,55,55
5940,13,58,2,219,55,55
5941,13,58,3,42,54,54
5942,13,58,4,67,56,56
5943,13,58,5,219,56,56
5944,13,58,6,110,56,56
5945,13,58,7,95,54,54
5946,13,58,8,323,56,56
5947,13,58,9,74,25,25
5948,13,58,9,74,25,25
5949,13,58,9,74,25,25
5950,13,58,9,74,25,25
5951,13,58,9,74,25,25
5952,13,58,9,240,25,25
5953,13,58,10,218,25,25
5954,13,58,10,218,25,25
5955,13,58,10,218,25,25
5956,13,58,10,218,25,25
5957,13,58,10,218,25,25
5958,13,58,10,240,25,25
5959,13,58,11,74,27,27
5960,13,58,12,218,27,27
5961,13,59,1,75,57,57
5962,13,59,2,219,57,57
5963,13,59,3,42,56,56
5964,13,59,4,67,58,58
5965,13,59,5,219,58,58
5966,13,59,6,110,58,58
5967,13,59,7,95,56,56
5968,13,59,8,323,58,58
5969,13,59,9,74,27,27
5970,13,59,9,74,27,27
5971,13,59,9,74,27,27
5972,13,59,9,74,27,27
5973,13,59,9,74,27,27
5974,13,59,9,240,27,27
5975,13,59,10,218,27,27
5976,13,59,10,218,27,27
5977,13,59,10,218,27,27
5978,13,59,10,218,27,27
5979,13,59,10,218,27,27
5980,13,59,10,240,27,27
5981,13,59,11,74,29,29
5982,13,59,12,218,29,29
5983,13,60,1,400,53,53
5984,13,60,2,400,54,54
5985,13,60,3,397,53,53
5986,13,60,3,397,53,53
5987,13,60,3,164,53,53
5988,13,60,4,397,54,54
5989,13,60,4,397,54,54
5990,13,60,4,164,54,54
5991,13,60,5,55,53,53
5992,13,60,6,55,54,54
5993,13,60,7,358,52,52
5994,13,60,8,358,54,54
5995,13,60,9,400,52,52
5996,13,60,9,338,52,52
5997,13,60,9,337,52,52
5998,13,60,9,400,52,52
5999,13,60,9,400,52,52
6000,13,60,9,400,52,52
6001,13,60,10,397,52,52
6002,13,60,10,338,52,52
6003,13,60,10,337,52,52
6004,13,60,10,397,52,52
6005,13,60,10,397,52,52
6006,13,60,10,397,52,52
6007,13,60,11,400,52,52
6008,13,60,12,397,52,52
6009,13,60,28,55,40,50
6010,13,60,29,55,40,50
6011,13,60,30,55,45,55
6012,13,60,31,55,45,55
6013,13,60,32,55,45,55
6014,13,60,13,129,3,6
6015,13,60,14,129,4,7
6016,13,60,15,129,5,10
6017,13,60,16,129,5,10
6018,13,60,17,129,5,10
6019,13,60,18,129,15,20
6020,13,60,19,118,15,20
6021,13,60,20,129,10,25
6022,13,60,21,118,10,25
6023,13,60,22,118,10,25
6024,13,60,23,130,30,40
6025,13,60,24,119,30,40
6026,13,60,25,130,40,55
6027,13,60,26,119,20,50
6028,13,60,27,119,20,50
6029,13,61,1,42,55,55
6030,13,61,2,437,56,56
6031,13,61,3,93,55,55
6032,13,61,4,42,56,56
6033,13,61,5,93,56,56
6034,13,61,6,437,55,55
6035,13,61,7,93,54,54
6036,13,61,8,93,54,54
6037,13,61,9,436,54,54
6038,13,61,9,338,54,54
6039,13,61,9,337,54,54
6040,13,61,9,436,54,54
6041,13,61,9,436,54,54
6042,13,61,9,436,54,54
6043,13,61,10,437,56,56
6044,13,61,10,338,56,56
6045,13,61,10,337,56,56
6046,13,61,10,437,56,56
6047,13,61,10,437,56,56
6048,13,61,10,437,56,56
6049,13,61,11,436,54,54
6050,13,61,12,437,56,56
6051,13,62,1,42,55,55
6052,13,62,2,437,56,56
6053,13,62,3,93,55,55
6054,13,62,4,42,56,56
6055,13,62,5,93,56,56
6056,13,62,6,437,55,55
6057,13,62,7,93,54,54
6058,13,62,8,93,54,54
6059,13,62,9,436,54,54
6060,13,62,9,338,54,54
6061,13,62,9,337,54,54
6062,13,62,9,436,54,54
6063,13,62,9,436,54,54
6064,13,62,9,436,54,54
6065,13,62,10,437,56,56
6066,13,62,10,338,56,56
6067,13,62,10,337,56,56
6068,13,62,10,437,56,56
6069,13,62,10,437,56,56
6070,13,62,10,437,56,56
6071,13,62,11,436,54,54
6072,13,62,12,437,56,56
6073,13,63,1,42,55,55
6074,13,63,2,437,56,56
6075,13,63,3,93,55,55
6076,13,63,4,42,56,56
6077,13,63,5,93,56,56
6078,13,63,6,437,55,55
6079,13,63,7,93,54,54
6080,13,63,8,93,54,54
6081,13,63,9,436,54,54
6082,13,63,9,338,54,54
6083,13,63,9,337,54,54
6084,13,63,9,436,54,54
6085,13,63,9,436,54,54
6086,13,63,9,436,54,54
6087,13,63,10,437,56,56
6088,13,63,10,338,56,56
6089,13,63,10,337,56,56
6090,13,63,10,437,56,56
6091,13,63,10,437,56,56
6092,13,63,10,437,56,56
6093,13,63,11,436,54,54
6094,13,63,12,437,56,56
6095,13,64,1,42,45,45
6096,13,64,2,437,46,46
6097,13,64,3,93,45,45
6098,13,64,4,42,46,46
